name	simplitigs	cum len	kmers	superstr coef	genome frac
spneumoniae.40genomes.pa18.fa	69893	5682925	4494744	1.2643441998362093	2.863055665831703
spneumoniae.420genomes.pa18.fa	150859	9558599	6993996	1.366683047343492	4.8156188977266545
spneumoniae.440genomes.pa18.fa	152752	9632400	7035616	1.3690878987007993	4.852799816213885
spneumoniae.450genomes.pa18.fa	153217	9650598	7045909	1.3696706437166668	4.861967962372211
spneumoniae.45genomes.pa18.fa	72113	5778421	4552500	1.269280488134366	2.9111665178778345
spneumoniae.460genomes.pa18.fa	154785	9719245	7087900	1.3712413675273003	4.8965522974271956
spneumoniae.480genomes.pa18.fa	156257	9775948	7119579	1.3731043165932448	4.925119249378815
spneumoniae.4genomes.pa18.fa	22296	3173315	2794283	1.1356386214794403	1.598715008594822
spneumoniae.500genomes.pa18.fa	158413	9887910	7194889	1.37429314573394	4.981525666577326
spneumoniae.50genomes.pa18.fa	73716	5849407	4596235	1.2726471481546269	2.946929240330573
spneumoniae.520genomes.pa18.fa	159796	9944216	7227684	1.3758477280673342	5.009892610065111
spneumoniae.540genomes.pa18.fa	160614	10004481	7274043	1.3753641020283034	5.040254096395011
spneumoniae.550genomes.pa18.fa	160930	10017621	7281811	1.3757014035486694	5.046874023888164
spneumoniae.55genomes.pa18.fa	76880	6045429	4738469	1.2758144690097217	3.0456850566976135
spneumoniae.560genomes.pa18.fa	161434	10036448	7292070	1.3763478137328862	5.0563590600307515
spneumoniae.580genomes.pa18.fa	162568	10077178	7313522	1.3778798472258096	5.076878820060899
spneumoniae.5genomes.pa18.fa	27468	3470310	3003354	1.1554716350394274	1.7483409877294556
spneumoniae.600genomes.pa18.fa	164415	10158037	7362982	1.3796059187295828	5.117615556527329
spneumoniae.60genomes.pa18.fa	79090	6146762	4802232	1.2799756947213692	3.096736587341731
spneumoniae.616genomes.pa18.fa	164948	10176462	7372346	1.3803528122530049	5.126898065207797
spneumoniae.65genomes.pa18.fa	81147	6243131	4863632	1.2836310761734657	3.145287256488436
spneumoniae.6genomes.pa18.fa	31798	3754291	3213725	1.1681992518378888	1.8914105181277192
spneumoniae.70genomes.pa18.fa	84199	6404270	4972887	1.2878330247276037	3.2264690294198846
spneumoniae.75genomes.pa18.fa	87431	6548118	5061791	1.2936322357544972	3.2989396024819184
spneumoniae.7genomes.pa18.fa	35286	3927847	3327985	1.1802417787008541	1.978847971400301
spneumoniae.80genomes.pa18.fa	88399	6603270	5100487	1.2946308835362152	3.3267251611655104
spneumoniae.85genomes.pa18.fa	88542	6608176	5102962	1.2949643727712774	3.329196802282817
spneumoniae.8genomes.pa18.fa	38327	4118603	3467044	1.1879234314019858	2.07495077877351
spneumoniae.90genomes.pa18.fa	97872	7187796	5523972	1.301196653360461	3.621209159480804
spneumoniae.95genomes.pa18.fa	99361	7255075	5565938	1.3034735279031182	3.655104296604995
spneumoniae.9genomes.pa18.fa	40848	4275011	3580595	1.19393304831688	2.1537490755276294
