name	simplitigs	cum len	kmers	superstr coef	genome frac
ngonorrhoeae.5genomes.bc31.fa	8366	2436990	2186010	1.114796618543119	1.1665128541915175
ngonorrhoeae.600genomes.bc31.fa	149809	8310317	3816047	2.177712084950068	3.9778955198446813
ngonorrhoeae.60genomes.bc31.fa	52270	4325974	2757874	1.568573090288857	2.070711934763087
ngonorrhoeae.650genomes.bc31.fa	152631	8422588	3843658	2.191277751992357	4.031636226475786
ngonorrhoeae.65genomes.bc31.fa	53458	4372873	2769133	1.5791316726389888	2.093161056978906
ngonorrhoeae.6genomes.bc31.fa	10253	2516133	2208543	1.139257339467611	1.2043961966833945
ngonorrhoeae.700genomes.bc31.fa	155972	8557687	3878527	2.2064100127959962	4.096304001102855
ngonorrhoeae.70genomes.bc31.fa	58453	4577604	2824014	1.6209393338064138	2.191159548212552
ngonorrhoeae.750genomes.bc31.fa	158436	8654971	3901891	2.2181307617453045	4.142870887510746
ngonorrhoeae.75genomes.bc31.fa	59879	4634083	2837713	1.6330171548304409	2.218194324511135
ngonorrhoeae.7genomes.bc31.fa	10314	2518386	2208966	1.1400591037738412	1.2054746391310425
ngonorrhoeae.800genomes.bc31.fa	162496	8837001	3962121	2.2303544211212545	4.230003101778545
ngonorrhoeae.80genomes.bc31.fa	61212	4686010	2849650	1.644398669324275	2.2430501971161116
ngonorrhoeae.850genomes.bc31.fa	166827	9011011	4006201	2.24924898239767	4.313296386427996
ngonorrhoeae.85genomes.bc31.fa	61940	4718919	2860719	1.649539683488485	2.258802732628604
ngonorrhoeae.8genomes.bc31.fa	19818	2963456	2368916	1.2509597095079414	1.4185160861681738
ngonorrhoeae.900genomes.bc31.fa	168771	9095762	4032632	2.2555230267252746	4.353864107635545
ngonorrhoeae.90genomes.bc31.fa	62689	4749100	2868430	1.655627061210545	2.2732494576674243
ngonorrhoeae.950genomes.bc31.fa	171585	9211988	4064438	2.2664683299265733	4.4094979522517574
ngonorrhoeae.95genomes.bc31.fa	63084	4765370	2872850	1.6587431427696249	2.2810374108956673
ngonorrhoeae.9genomes.bc31.fa	24480	3167688	2433288	1.301797792150471	1.5162757213071125
