name	simplitigs	cum len	kmers	superstr coef	genome frac
ngonorrhoeae.60genomes.pa18.fa	20376	2857019	2510627	1.1379626103900036	1.367567937566176
ngonorrhoeae.650genomes.pa18.fa	50934	4022755	3156877	1.2742762348054766	1.925570239009269
ngonorrhoeae.65genomes.pa18.fa	20724	2869182	2516874	1.1399707019493495	1.3733899950409836
ngonorrhoeae.6genomes.pa18.fa	6309	2256496	2149243	1.0498943822524962	1.0801158763194525
ngonorrhoeae.700genomes.pa18.fa	51918	4059669	3177063	1.2777987963790651	1.9432398459832925
ngonorrhoeae.70genomes.pa18.fa	22287	2928793	2549914	1.1485773536617265	1.4019239643027412
ngonorrhoeae.750genomes.pa18.fa	52621	4084049	3189492	1.2804632311744535	1.9549098090874453
ngonorrhoeae.75genomes.pa18.fa	22728	2943779	2557403	1.151073738376958	1.409097305856426
ngonorrhoeae.7genomes.pa18.fa	6319	2256827	2149404	1.0499697360358906	1.0802743159333767
ngonorrhoeae.800genomes.pa18.fa	54137	4150365	3230036	1.2849216406046589	1.986653257537609
ngonorrhoeae.80genomes.pa18.fa	23095	2956389	2563774	1.1531318270483046	1.4151333286104606
ngonorrhoeae.850genomes.pa18.fa	55442	4197351	3254837	1.28956659807168	2.009144024002405
ngonorrhoeae.85genomes.pa18.fa	23377	2968704	2571295	1.1545483395247251	1.421028143853596
ngonorrhoeae.8genomes.pa18.fa	9654	2430397	2266279	1.0724093410569493	1.1633569859903001
ngonorrhoeae.900genomes.pa18.fa	56106	4226187	3272385	1.291463273766487	2.02294693852543
ngonorrhoeae.90genomes.pa18.fa	23608	2976988	2575652	1.155811558084521	1.42499344222746
ngonorrhoeae.950genomes.pa18.fa	57038	4261051	3291405	1.2945927322597952	2.0396352729660854
ngonorrhoeae.95genomes.pa18.fa	23745	2981971	2578306	1.1565544735861255	1.427378652487837
ngonorrhoeae.9genomes.pa18.fa	11377	2502367	2308958	1.0837566452646736	1.197806831954446
