name	simplitigs	cum len	kmers	superstr coef	genome frac
ngonorrhoeae.260genomes.bc18.fa	109316	4640486	2782114	1.6679609982419952	2.2212592455019426
ngonorrhoeae.280genomes.bc18.fa	114162	4755190	2814436	1.689560991070023	2.27616455509582
ngonorrhoeae.2genomes.bc18.fa	23000	2519883	2128883	1.1836549391704636	1.2061912074151655
ngonorrhoeae.300genomes.bc18.fa	118448	4852294	2838678	1.7093396789722037	2.3226452809885867
ngonorrhoeae.30genomes.bc18.fa	61875	3502652	2450777	1.429190703094589	1.6766127812422815
ngonorrhoeae.320genomes.bc18.fa	124982	4998832	2874138	1.7392353578704	2.392788556351849
ngonorrhoeae.340genomes.bc18.fa	127753	5063558	2891757	1.751021345374846	2.4237709202517417
ngonorrhoeae.350genomes.bc18.fa	130499	5125576	2907093	1.7631173227019274	2.453457047068532
ngonorrhoeae.35genomes.bc18.fa	64283	3563429	2470618	1.442313008599004	1.7057048791742375
ngonorrhoeae.360genomes.bc18.fa	132871	5180909	2922102	1.772997266709535	2.4799432680874856
ngonorrhoeae.380genomes.bc18.fa	137791	5292358	2949911	1.7940634483282303	2.533290508366186
ngonorrhoeae.3genomes.bc18.fa	23327	2527482	2130923	1.186087829784039	1.2098286171620258
ngonorrhoeae.400genomes.bc18.fa	139249	5326288	2959055	1.7999859415384283	2.5495317654672487
ngonorrhoeae.40genomes.bc18.fa	64864	3576605	2473917	1.4457156092280554	1.7120118288813877
ngonorrhoeae.420genomes.bc18.fa	140158	5347853	2965167	1.8035484475836914	2.5598542738487517
ngonorrhoeae.440genomes.bc18.fa	145356	5477436	3006384	1.8219246201687667	2.6218817073567675
ngonorrhoeae.450genomes.bc18.fa	146714	5507357	3013219	1.827721758269183	2.636203978318185
ngonorrhoeae.45genomes.bc18.fa	65657	3594925	2478756	1.450284071998525	1.7207810546429987
ngonorrhoeae.460genomes.bc18.fa	148742	5561736	3033122	1.8336568155959883	2.662233548606976
ngonorrhoeae.480genomes.bc18.fa	152011	5637542	3053355	1.8463331687065971	2.698519570882341
ngonorrhoeae.4genomes.bc18.fa	23892	2540401	2134237	1.1902992802168815	1.2160125488003584
ngonorrhoeae.500genomes.bc18.fa	154364	5689941	3065753	1.8559582095199574	2.723601375504757
ngonorrhoeae.50genomes.bc18.fa	69872	3693373	2505549	1.4740673364820565	1.767905112382032
ngonorrhoeae.520genomes.bc18.fa	157098	5752813	3082147	1.8664850410296143	2.7536962860988625
ngonorrhoeae.540genomes.bc18.fa	158887	5792816	3091737	1.873634189524781	2.7728445032463367
ngonorrhoeae.550genomes.bc18.fa	160280	5827107	3102347	1.8782795958178988	2.7892585600471778
ngonorrhoeae.55genomes.bc18.fa	70125	3698964	2506839	1.4755390816225582	1.77058135371572
ngonorrhoeae.560genomes.bc18.fa	161451	5854405	3109738	1.8825936448369727	2.8023252808354124
ngonorrhoeae.580genomes.bc18.fa	163170	5894699	3120809	1.8888265478434234	2.821612790815672
ngonorrhoeae.5genomes.bc18.fa	24085	2544703	2135258	1.191744857219796	1.2180717851118459
ngonorrhoeae.600genomes.bc18.fa	166201	5967180	3141763	1.8992991234268473	2.856307236908867
ngonorrhoeae.60genomes.bc18.fa	70811	3714414	2510627	1.479466622906314	1.7779767979306158
ngonorrhoeae.650genomes.bc18.fa	168818	6026783	3156877	1.9090862727731752	2.8848373768143967
ngonorrhoeae.65genomes.bc18.fa	71888	3738970	2516874	1.4855510230677451	1.7897310068717798
ngonorrhoeae.6genomes.bc18.fa	26146	2593725	2149243	1.206799084336004	1.2415371227366112
ngonorrhoeae.700genomes.bc18.fa	172005	6101148	3177063	1.9203633525123698	2.9204336362992334
ngonorrhoeae.70genomes.bc18.fa	76832	3856058	2549914	1.512220526751508	1.8457774646215352
ngonorrhoeae.750genomes.bc18.fa	174223	6151283	3189492	1.9285987278919734	2.9444317331091883
ngonorrhoeae.75genomes.bc18.fa	78184	3886531	2557403	1.5197077523441593	1.8603639611626692
ngonorrhoeae.7genomes.bc18.fa	26187	2594583	2149404	1.207107867653661	1.2419478211920403
ngonorrhoeae.800genomes.bc18.fa	179179	6276079	3230036	1.9430266314515583	3.0041677755844076
ngonorrhoeae.80genomes.bc18.fa	79342	3912588	2563774	1.526094755773774	1.8728366530660698
ngonorrhoeae.850genomes.bc18.fa	183429	6373130	3254837	1.9580386708589694	3.050623131992165
ngonorrhoeae.85genomes.bc18.fa	80278	3936021	2571295	1.5307442270716272	1.8840533161267594
ngonorrhoeae.8genomes.bc18.fa	36810	2892049	2266279	1.2761126525396507	1.384335731148558
ngonorrhoeae.900genomes.bc18.fa	185549	6426718	3272385	1.9639145801768854	3.0762740746839343
ngonorrhoeae.90genomes.bc18.fa	81011	3952839	2575652	1.534684386852503	1.892103580256605
ngonorrhoeae.950genomes.bc18.fa	188516	6496177	3291405	1.9736688276374164	3.1095219814620867
ngonorrhoeae.95genomes.bc18.fa	81451	3962973	2578306	1.5370351193391985	1.8969544172581427
ngonorrhoeae.9genomes.bc18.fa	42316	3028330	2308958	1.3115473316081812	1.4495692931582806
